#separator:tab
#html:true
#tags column:3
geneigt	Wort: geneigt<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: ① 倾向于；愿意；②（书面/旧）倾斜的<br>English: inclined; willing; sloping<br>Deutsch erklärt: In der Wendung „zu etwas geneigt sein“: bereit oder gewillt, etwas zu tun; sonst auch: schräg, nicht waagerecht.<br>辨析: Hier ist vor allem die feste Wendung „zu etwas geneigt sein“ lernenswert.<br>说明: Die Wendung ist gehoben und in schriftlichen oder formellen Kontexten häufiger als im Alltag.<br><br>例句:<br>1. Ich bin nicht geneigt, auf seinen Vorschlag einzugehen.<br>   我并不打算接受他的建议。	GermanLexicon patch_229_434 passiv recognition
General	Wort: General<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: 将军<br>English: general<br>Deutsch erklärt: Offizier der höchsten Rangklasse.<br><br>例句:<br>1. Der General inspizierte die Truppen am Morgen.<br>   将军早上视察了部队。	GermanLexicon patch_229_434 passiv recognition
General-（固定搭配）	Wort: General-<br>Typ: kollokation<br><br>固定搭配项:<br>1. Generalamnestie<br>   大赦<br>   Die Regierung erwägt eine Generalamnestie.<br>2. Generalstreik<br>   总罢工<br>   Die Gewerkschaften riefen zum Generalstreik auf.<br>3. Generalprobe<br>   总彩排<br>   Morgen ist die Generalprobe vor der Premiere.<br>4. Generaldirektion<br>   总局；总管部<br>   Die Generaldirektion sitzt im Stadtzentrum.	GermanLexicon patch_229_434 kollokation collocation
genesen	Wort: genesen<br>Typ: passiv<br>Wortart: Verb<br>中文: 康复；痊愈<br>English: to recover; to convalesce<br>Deutsch erklärt: gesund werden, sich von einer Krankheit erholen<br>说明: gehoben; im Alltag oft eher: wieder gesund werden, sich erholen<br><br>例句:<br>1. Nach der Operation ist er langsam wieder genesen.<br>   手术后，他慢慢康复了。	GermanLexicon patch_229_434 passiv recognition
Genosse	Wort: Genosse<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: ①（左翼政党、社会主义语境中的）同志；②（旧）伙伴，同行，同伴<br>English: comrade; companion<br>Deutsch erklärt: 1. Anhänger derselben linksgerichteten politischen Weltanschauung; 2. veraltend: Kamerad, Begleiter<br>辨析: Heute vor allem historisch oder politisch-ideologisch; als normale Anrede kaum noch gebräuchlich.<br><br>例句:<br>1. In dem Roman wird ein alter Genosse aus Parteizeiten erwähnt.<br>   小说里提到了一位党内时期的老同志。	GermanLexicon patch_229_434 passiv recognition
Genossenschaft	Wort: Genossenschaft<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 合作社；社团式合作组织<br>English: cooperative; association<br>Deutsch erklärt: Zusammenschluss mehrerer Personen oder Unternehmen, um gemeinschaftlich wirtschaftliche Vorteile zu erzielen<br>说明: wichtig im deutschen Wirtschafts- und Wohnungsalltag<br><br>例句:<br>1. Die Landwirte haben sich zu einer Genossenschaft zusammengeschlossen.<br>   这些农民联合成立了一个合作社。	GermanLexicon patch_229_434 passiv recognition
Genre	Wort: Genre<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: das<br>中文: 体裁；类型；风格类别<br>English: genre; category<br>Deutsch erklärt: Gattung, Art, besonders in Kunst, Literatur und Film<br><br>例句:<br>1. Der Film lässt sich keinem klaren Genre zuordnen.<br>   这部电影无法归入某个明确的类型。	GermanLexicon patch_229_434 passiv recognition
genug（固定搭配）	Wort: genug<br>Typ: kollokation<br><br>固定搭配项:<br>1. genug + Nomen<br>   足够的……<br>   Wir haben genug Zeit.<br>2. Adj. + genug<br>   足够……<br>   Die Wohnung ist groß genug.<br>3. genug von + Dativ<br>   对……已经受够了<br>   Ich habe genug von dem Lärm.	GermanLexicon patch_229_434 kollokation collocation
genügen	Wort: genügen<br>Typ: passiv<br>Wortart: Verb<br>中文: ①足够；够用；②符合；达到要求<br>English: to be enough; to suffice; to meet requirements<br>Deutsch erklärt: 1. in ausreichendem Maß vorhanden sein; 2. einer Forderung, einem Anspruch entsprechen<br><br>例句:<br>1. Für den Vortrag genügen zwei Beispiele.<br>   这个报告用两个例子就够了。	GermanLexicon patch_229_434 passiv recognition
genügsam	Wort: genügsam<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 知足的；不奢求的；朴素的<br>English: content; frugal; modest<br>Deutsch erklärt: mit wenig zufrieden, nicht anspruchsvoll<br><br>例句:<br>1. Trotz seines guten Gehalts lebt er sehr genügsam.<br>   尽管收入不错，他生活得非常俭朴。	GermanLexicon patch_229_434 passiv recognition
Genugtuung	Wort: Genugtuung<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: ①满足感；欣慰；②（正式）补偿；平反式的补救<br>English: satisfaction; redress<br>Deutsch erklärt: 1. innere Befriedigung; 2. gehoben: Wiedergutmachung für ein Unrecht<br>说明: 2. Bedeutung ist vor allem gehoben und juristisch/feierlich<br><br>例句:<br>1. Es war für ihn eine große Genugtuung, dass sich seine Arbeit am Ende doch durchgesetzt hat.<br>   他的工作最终还是得到了认可，这让他感到很满足。	GermanLexicon patch_229_434 passiv recognition
Genuss	Wort: Genuss<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: ①享用；享受（食物、饮品等）；②愉悦；享受的乐趣<br>English: enjoyment; pleasure; consumption<br>Deutsch erklärt: 1. Aufnahme von Nahrung oder Genussmitteln; 2. Freude, Wohlbehagen bei etwas Angenehmem<br>说明: häufig in festen Wendungen und offiziellen Kontexten<br><br>例句:<br>1. Der Genuss von Alkohol ist unter 18 Jahren verboten.<br>   18岁以下禁止饮酒。	GermanLexicon patch_229_434 passiv recognition
① 享受品，嗜好品；②（通常复数）消费品中因刺激性或享乐价值而被摄取的东西	Wort: Genussmittel<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: das<br>中文: ① 享受品，嗜好品；②（通常复数）消费品中因刺激性或享乐价值而被摄取的东西<br>English: stimulating consumable; luxury consumable<br>Deutsch erklärt: Etwas, das man nicht vor allem wegen seines Nährwertes, sondern wegen Geschmacks, Wirkung oder Genuss konsumiert.<br>辨析: Nicht mit Grundnahrungsmittel zu verwechseln; meist Tee, Kaffee, Alkohol, Tabak.<br>说明: Im Alltag und in gesellschaftlichen Texten häufig; formal und nützlich für Lesen und Diskussion.<br><br>例句:<br>1. Kaffee, Tee und Alkohol zählen zu den typischen Genussmitteln.<br>   咖啡、茶和酒精属于典型的嗜好品。<br>2. Der Arzt riet ihm, auf Genussmittel wie Nikotin und Alkohol zu verzichten.<br>   医生建议他戒掉尼古丁和酒精等嗜好品。<br><br>搭配:<br>- typische Genussmittel<br>- auf Genussmittel verzichten<br>- den Konsum von Genussmitteln einschränken	GermanLexicon patch_229_434 aktiv productive
Geografie	Wort: Geografie<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 地理学<br>English: geography<br>Deutsch erklärt: Wissenschaft von der Erde, ihren Räumen, Landschaften und räumlichen Zusammenhängen.<br>辨析: Auch in der Schreibweise Geographie möglich; Geografie ist heute üblicher.<br>说明: Für allgemeine Bildung relevant, aber meist eher passiv als aktiv nötig.<br><br>例句:<br>1. Im Studium der Geografie spielen Klimawandel und Raumplanung eine große Rolle.<br>   在地理学学习中，气候变化和空间规划占很大比重。	GermanLexicon patch_229_434 passiv recognition
① 正好，恰恰；② 刚刚；③ 恰好，只是；④ 笔直地，直接地	Wort: gerade<br>Typ: aktiv<br>Wortart: Partikel/Adverb<br>中文: ① 正好，恰恰；② 刚刚；③ 恰好，只是；④ 笔直地，直接地<br>English: exactly; just; straight; right now<br>Deutsch erklärt: Partikel/Adverb zur Hervorhebung, zeitlichen Einschränkung oder Richtungsangabe.<br>辨析: Als Partikel sehr häufig in gesprochener und geschriebener Sprache; nicht mit geradlinig verwechseln.<br>说明: Sehr häufiges Funktionswort, wichtig für aktives Beherrschen.<br><br>例句:<br>1. Gerade heute kann ich nicht früher kommen.<br>   偏偏今天我不能早点来。<br>2. Ich wohne gerade neben dem Bahnhof.<br>   我就住在火车站旁边。<br><br>搭配:<br>- gerade eben<br>- geradeaus fahren<br>- gerade noch	GermanLexicon patch_229_434 aktiv productive
Gerade	Wort: Gerade<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 直线；赛道直道<br>English: straight line; straight section<br>Deutsch erklärt: Gerade Linie oder gerader Abschnitt, besonders in Mathematik oder bei Rennstrecken.<br>辨析: Fachsprache bzw. kontextgebunden; im Alltag weniger wichtig als die Partikel gerade.<br>说明: Eher für Mathematik, Technik oder Sporttexte relevant.<br><br>例句:<br>1. Die Gerade schneidet den Kreis in zwei Punkten.<br>   这条直线与圆相交于两点。	GermanLexicon patch_229_434 passiv recognition
直走；一直向前；径直地	Wort: geradeaus<br>Typ: aktiv<br>Wortart: Adverb<br>中文: 直走；一直向前；径直地<br>English: straight ahead; straight on<br>Deutsch erklärt: In gerader Richtung weiter, ohne die Richtung zu ändern.<br>辨析: Im Alltag sehr häufig, z. B. bei Wegbeschreibungen.<br>说明: 基础但 alltagsrelevant genug für aktives Können.<br><br>例句:<br>1. Gehen Sie geradeaus bis zur Ampel.<br>   请一直往前走，走到红绿灯那里。<br>2. Das Auto fuhr geradeaus weiter.<br>   那辆车继续直行。<br><br>搭配:<br>- geradeaus gehen<br>- geradeaus fahren<br>- geradeaus weiter	GermanLexicon patch_229_434 aktiv productive
geradlinig	Wort: geradlinig<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: ① 直线的，笔直的；② 直率的，坦率的；③ 思路清晰且一贯的<br>English: straight; straightforward; consistent<br>Deutsch erklärt: In gerader Linie verlaufend oder im übertragenen Sinn klar, konsequent und offen.<br>辨析: Oft bildungssprachlich; nicht bloß »gerade«.<br>说明: Im Lesen und in Charakterbeschreibungen nützlich.<br><br>例句:<br>1. Er verfolgt seine Ziele sehr geradlinig.<br>   他追求目标非常坚定直接。	GermanLexicon patch_229_434 passiv recognition
Gerangel	Wort: Gerangel<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: das<br>中文: ① 推搡争抢；② 纠缠不休的争夺，拉锯<br>English: scuffle; jostling; tussle<br>Deutsch erklärt: Heftiges, oft chaotisches Ringen oder Streiten um etwas.<br>辨析: Meist kleineres, unübersichtliches Konfliktgeschehen; eher negativ oder abwertend.<br>说明: Häufig in Nachrichten und Beschreibungen sozialer Konflikte.<br><br>例句:<br>1. Vor dem Eingang kam es zu einem Gerangel um die letzten Plätze.<br>   在入口处，为了最后几个座位发生了推搡争抢。	GermanLexicon patch_229_434 passiv recognition
① 设备，装置；② 器械，仪器；③ 体操器械	Wort: Gerät<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: das<br>中文: ① 设备，装置；② 器械，仪器；③ 体操器械<br>English: device; apparatus; equipment<br>Deutsch erklärt: Gegenstand oder technische Vorrichtung, mit der etwas bearbeitet, gemessen, hergestellt oder ausgeführt wird; auch Gesamtheit technischer Ausrüstung.<br>辨析: Allgemeiner als Apparat; in Alltag, Studium und Technik sehr wichtig.<br>说明: Sehr nützliches Grundwort mit hoher Alltags- und Studierrelevanz.<br><br>例句:<br>1. Das Gerät lässt sich einfach bedienen.<br>   这个设备很容易操作。<br>2. Im Labor mussten wir das Gerät regelmäßig reinigen.<br>   在实验室里，我们必须定期清洁仪器。<br><br>搭配:<br>- ein Gerät bedienen<br>- ein Gerät anschließen<br>- ein Gerät reparieren	GermanLexicon patch_229_434 aktiv productive
① 变得，处于某种状态；② 偶然陷入，落入；③ 变成某样，长成像……	Wort: geraten<br>Typ: aktiv<br>Wortart: Verb<br>中文: ① 变得，处于某种状态；② 偶然陷入，落入；③ 变成某样，长成像……<br>English: to get; to fall into; to turn out<br>Deutsch erklärt: 1. In einen bestimmten Zustand kommen oder eine bestimmte Qualität annehmen. 2. Zufällig in eine Lage oder an einen Ort gelangen. 3. Jemandem ähnlich werden.<br>辨析: Wichtiger als bloßes »kommen«, oft in festen Wendungen wie in Schwierigkeiten geraten.<br>说明: Sehr nützlich für Lesen, Nachrichten und formelle Sprache.<br><br>例句:<br>1. Die Diskussion geriet schnell außer Kontrolle.<br>   讨论很快失去了控制。<br>2. Das Unternehmen geriet in finanzielle Schwierigkeiten.<br>   这家公司陷入了财务困难。<br><br>搭配:<br>- in Schwierigkeiten geraten<br>- in Vergessenheit geraten<br>- außer Kontrolle geraten	GermanLexicon patch_229_434 aktiv productive
geradeheraus	Wort: geradeheraus<br>Typ: passiv<br>Wortart: Adverb<br>中文: 直截了当地，坦率地<br>English: frankly; bluntly; directly<br>Deutsch erklärt: Offen, ohne Umschweife und ohne Beschönigung.<br>辨析: Nahe bei offen und direkt, aber oft mit der Nuance von unverblümt.<br>说明: In Gesprächen und Bewertungen sehr brauchbar; eher passiv bis aktiv je nach Stil.<br><br>例句:<br>1. Sie sagte ihm geradeheraus, was sie von seinem Vorschlag hielt.<br>   她直截了当地告诉他自己对他提议的看法。	GermanLexicon patch_229_434 passiv recognition
Geradewegs	Wort: Geradewegs<br>Typ: passiv<br>Wortart: Adverb<br>中文: ① 直接地，径直地；② 直截了当地<br>English: straight to; directly; bluntly<br>Deutsch erklärt: Ohne Umweg oder ohne Umschweife; direkt auf ein Ziel oder ein Thema zu.<br>辨析: Ähnlich wie direkt oder ohne Umwege, etwas stilistisch gehoben bzw. narrativ.<br>说明: Lesenswert, aber seltener als geradeaus oder direkt.<br><br>例句:<br>1. Er ging geradewegs auf den Ausgang zu.<br>   他径直朝出口走去。	GermanLexicon patch_229_434 passiv recognition
声音，响声；噪音	Wort: geräusch<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: das<br>中文: 声音，响声；噪音<br>English: noise; sound<br>Deutsch erklärt: Etwas Akustisches, das wahrgenommen wird; oft ein nicht sprachlicher Ton oder Lärm.<br>辨析: Allgemeiner als Laut; oft für hörbare, meist unbestimmte Klänge.<br>说明: Sehr häufig und alltagsrelevant.<br><br>例句:<br>1. Im Haus war kein Geräusch zu hören.<br>   屋里听不到一点声音。<br>2. Das verdächtige Geräusch kam aus der Küche.<br>   那阵可疑的响声来自厨房。<br><br>搭配:<br>- ein Geräusch hören<br>- ein Geräusch machen<br>- verdächtiges Geräusch	GermanLexicon patch_229_434 aktiv productive
① 几乎可以说，简直，竟然；② 直接地，径直地	Wort: geradezu<br>Typ: aktiv<br>Wortart: Adverb<br>中文: ① 几乎可以说，简直，竟然；② 直接地，径直地<br>English: virtually, downright; directly<br>Deutsch erklärt: drückt eine Verstärkung aus; auch: unmittelbar, ohne Umweg<br>辨析: Im Verstärkungsgebrauch oft mit „gerade“ verwandt, aber stärker und emphatischer.<br><br>例句:<br>1. Das ist geradezu unglaublich.<br>   这简直难以置信。<br>2. Er war geradezu begeistert von dem Vorschlag.<br>   他对这个提议简直是欣喜若狂。<br><br>搭配:<br>- geradezu unglaublich<br>- geradezu begeistert<br>- geradezu lächerlich<br>- geradezu perfekt	GermanLexicon patch_229_434 aktiv productive
geräuschlos	Wort: geräuschlos<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 不发出声音的，悄无声息的<br>English: silent, noiseless<br>Deutsch erklärt: kein Geräusch verursachend; lautlos<br><br>例句:<br>1. Sie öffnete die Tür geräuschlos.<br>   她悄无声息地打开了门。	GermanLexicon patch_229_434 passiv recognition
① 公正的，公平的；② 符合要求的，适当的	Wort: gerecht<br>Typ: aktiv<br>Wortart: Adjektiv<br>中文: ① 公正的，公平的；② 符合要求的，适当的<br>English: fair, just; appropriate, adequate<br>Deutsch erklärt: dem geltenden Recht oder allgemeinen Maßstäben von Gerechtigkeit entsprechend; auch: angemessen, passend<br>辨析: Im Rechts- und Verwaltungskontext oft normativ: nicht nur „nett“, sondern sachlich und rechtlich angemessen.<br><br>例句:<br>1. Ein gerechter Richter muss unparteiisch urteilen.<br>   公正的法官必须不偏不倚地裁判。<br>2. Die Verteilung der Mittel soll gerecht erfolgen.<br>   资金分配应当公平进行。<br><br>搭配:<br>- jemandem etwas gerecht werden<br>- einer Sache gerecht werden<br>- gerecht verteilen<br>- gerecht handeln	GermanLexicon patch_229_434 aktiv productive
① 法院；② 菜肴，盘菜	Wort: Gericht<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: neutrum<br>中文: ① 法院；② 菜肴，盘菜<br>English: court; dish, course<br>Deutsch erklärt: ① Institution zur Rechtsprechung; ② als Mahlzeit zubereitete Speise<br>辨析: Im Rechtskontext sehr wichtig; die Essensbedeutung ist ebenfalls gebräuchlich, aber meist klar aus dem Zusammenhang.<br><br>例句:<br>1. Das Gericht hat den Angeklagten freigesprochen.<br>   法院宣判被告无罪。<br>2. Zum Mittagessen gab es ein vegetarisches Gericht.<br>   午饭是一道素菜。<br><br>搭配:<br>- vor Gericht bringen<br>- vor Gericht ziehen<br>- ein Gericht auftragen<br>- ein Gericht aus Fleisch und Gemüse	GermanLexicon patch_229_434 aktiv productive
gerichtlich	Wort: gerichtlich<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 法院的；通过法院的；司法上的<br>English: judicial, court-ordered<br>Deutsch erklärt: zu einem Gericht gehörend oder mit dessen Hilfe durch- oder herbeigeführt<br><br>例句:<br>1. Die Kündigung wurde gerichtlich angefochten.<br>   这份解雇通知已通过法院提出异议。	GermanLexicon patch_229_434 passiv recognition
gering	Wort: gering<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 小的，少的，微不足道的<br>English: small, slight, minor<br>Deutsch erklärt: in Bezug auf Menge, Anzahl, Umfang, Maß oder Grad wenig; unbeträchtlich<br><br>例句:<br>1. Die Kosten sind gering geblieben.<br>   费用一直很低。	GermanLexicon patch_229_434 passiv recognition
geringfügig	Wort: geringfügig<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 轻微的，微不足道的<br>English: slight, marginal, minor<br>Deutsch erklärt: unbedeutend, nicht ins Gewicht fallend<br><br>例句:<br>1. Der Vertrag wurde nur geringfügig geändert.<br>   合同只是做了轻微修改。	GermanLexicon patch_229_434 passiv recognition
geringschätzig	Wort: geringschätzig<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 轻蔑的，鄙视的<br>English: dismissive, contemptuous<br>Deutsch erklärt: in herabsetzender, verächtlicher Weise<br><br>例句:<br>1. Er sprach geringschätzig über die Arbeit seiner Kollegin.<br>   他对同事的工作说得很轻蔑。	GermanLexicon patch_229_434 passiv recognition
正义；公平；公正	Wort: Gerechtigkeit<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: feminin<br>中文: 正义；公平；公正<br>English: justice, fairness<br>Deutsch erklärt: das Gerechtsein; der Zustand oder Maßstab von Fairness und rechtlichem/ethischem Ausgleich<br>辨析: Zentraler Begriff in Recht, Politik und Gesellschaft; deutlich stärker und abstrakter als „gerecht“.<br><br>例句:<br>1. Viele Menschen fordern mehr soziale Gerechtigkeit.<br>   许多人要求更多社会公平。<br>2. Gerechtigkeit ist ein Grundprinzip des Rechtsstaats.<br>   正义是法治国家的一项基本原则。<br><br>搭配:<br>- soziale Gerechtigkeit<br>- für Gerechtigkeit kämpfen<br>- Gerechtigkeit fordern<br>- Gerechtigkeit üben	GermanLexicon patch_229_434 aktiv productive
Gerede	Wort: Gerede<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: neutrum<br>中文: 闲话；废话；流言蜚语<br>English: talk, gossip, chatter<br>Deutsch erklärt: unnötiges oder abfälliges Reden; auch: Klatsch über jemanden<br><br>例句:<br>1. Dieses Gerede interessiert mich nicht.<br>   我对这种闲话不感兴趣。	GermanLexicon patch_229_434 passiv recognition
gerinnen	Wort: gerinnen<br>Typ: passiv<br>Wortart: Verb<br>中文: 凝结，凝固<br>English: to coagulate, to clot<br>Deutsch erklärt: (von Milch, Blut o. Ä.) dick, flockig oder fest werden<br><br>例句:<br>1. Die Milch ist beim Erhitzen geronnen.<br>   牛奶加热后凝结了。	GermanLexicon patch_229_434 passiv recognition
Gerinnsel	Wort: Gerinnsel<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: neutrum<br>中文: 血块；凝块<br>English: clot, coagulum<br>Deutsch erklärt: kleiner Klumpen von geronnenem Blut<br><br>例句:<br>1. Im Gehirn hatte sich ein Gerinnsel festgesetzt.<br>   脑内形成了一个血栓。	GermanLexicon patch_229_434 passiv recognition
Gerippe	Wort: Gerippe<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: neutrum<br>中文: 骨架；骨骼<br>English: skeleton, frame<br>Deutsch erklärt: Knochengerüst des Körpers; Skelett<br><br>例句:<br>1. In dem alten Keller hat man ein Gerippe gefunden.<br>   在那个旧地窖里发现了一具骸骨。	GermanLexicon patch_229_434 passiv recognition
gerissen	Wort: gerissen<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 狡猾的，精明的<br>English: shrewd, sly<br>Deutsch erklärt: (ugs.) von anderen nicht leicht überlistbar; schlau und gewieft<br><br>例句:<br>1. Der gerissene Anwalt stellte die entscheidende Frage.<br>   那个精明的律师提出了关键问题。	GermanLexicon patch_229_434 passiv recognition
gereizt	Wort: gereizt<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: ① 易怒的，烦躁的；② 被刺激的，发炎般的不适的<br>English: irritated, edgy<br>Deutsch erklärt: durch etwas Unangenehmes erregt, verärgert und empfindlich reagierend<br><br>例句:<br>1. Nach dem langen Termin war sie sehr gereizt.<br>   长时间开会后，她非常烦躁。	GermanLexicon patch_229_434 passiv recognition
gern（固定搭配）	Wort: gern<br>Typ: kollokation<br><br>固定搭配项:<br>1. gern haben + Akk.<br>   喜欢；对……有好感<br>   Ich habe meine Kolleginnen sehr gern.<br>2. jdm. etwas gern tun<br>   乐意为某人做某事<br>   Ich helfe Ihnen gern.<br>3. gern mitkommen<br>   乐意一起去<br>   Wenn Sie möchten, kann ich gern mitkommen.<br>4. etwas gern haben<br>   喜欢某物<br>   Ich habe alte Bücher gern.	GermanLexicon patch_229_434 kollokation collocation
整体；总和；全体	Wort: Gesamtheit<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: feminin<br>中文: 整体；总和；全体<br>English: totality, entirety<br>Deutsch erklärt: als Einheit erscheinende Menge von Personen, Dingen oder Vorgängen<br>辨析: 比 „Gesamt-“ 派生词更抽象，常见于学术、法律、社会科学文本。<br><br>例句:<br>1. Die Gesamtheit der Daten wurde ausgewertet.<br>   所有数据被作为一个整体进行了评估。<br>2. Die Gesamtheit der Beschäftigten stimmte dem Plan zu.<br>   全体员工都同意了该计划。<br><br>搭配:<br>- die Gesamtheit der Daten<br>- die Gesamtheit der Bevölkerung<br>- in seiner Gesamtheit<br>- die Gesamtheit der Beschäftigten	GermanLexicon patch_229_434 aktiv productive
Geröll	Wort: Geröll<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: neutrum<br>中文: 碎石；乱石堆<br>English: rubble, scree, loose stones<br>Deutsch erklärt: Ansammlung loser Steine; lockeres Gestein<br><br>例句:<br>1. Der Bach fließt durch Geröll.<br>   小溪流经一片碎石地。	GermanLexicon patch_229_434 passiv recognition
① 大麦（谷物）② 大麦粒；大麦穗	Wort: Gerste<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: die<br>中文: ① 大麦（谷物）② 大麦粒；大麦穗<br>English: barley<br>Deutsch erklärt: Getreideart, deren Körner vor allem zum Brauen und als Viehfutter verwendet werden.<br>说明: Auch in landwirtschaftlichen und lebensmittelbezogenen Texten häufig.<br><br>例句:<br>1. Auf dem Feld wächst Gerste für die Bierproduktion.<br>   这片地里种着用于酿啤酒的大麦。<br>2. Die Gerste ist in diesem Jahr besonders gut geraten.<br>   今年的大麦长势特别好。<br><br>搭配:<br>- Futtergerste<br>- Sommergerste	GermanLexicon patch_229_434 aktiv productive
Gerte	Wort: Gerte<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 细长的鞭状木棍；马鞭<br>English: whip; switch<br>Deutsch erklärt: Dünner, biegsamer Stock, der zum Treiben von Tieren oder als Schlagwerkzeug dient.<br><br>例句:<br>1. Der Reiter hielt die Gerte locker in der Hand.<br>   骑手松松地拿着马鞭。	GermanLexicon patch_229_434 passiv recognition
① 气味；味道 ② 气息；臭味（常带贬义）	Wort: Geruch<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: der<br>中文: ① 气味；味道 ② 气息；臭味（常带贬义）<br>English: smell; odour<br>Deutsch erklärt: Ausdünstung oder Wahrnehmung, die man mit der Nase bemerkt; die Art, wie etwas riecht.<br>辨析: Geruch ist neutral; Duft ist meist angenehm, Gestank deutlich negativ.<br>说明: Im Alltag sehr häufig; wichtig auch in behördlichen oder technischen Kontexten.<br><br>例句:<br>1. Im Treppenhaus hing ein unangenehmer Geruch nach Rauch.<br>   楼道里弥漫着一股难闻的烟味。<br>2. Nach dem Regen hatte die Luft einen frischen Geruch.<br>   雨后空气中有一股清新的气味。<br><br>搭配:<br>- starker Geruch<br>- Geruch nach + Dativ	GermanLexicon patch_229_434 aktiv productive
geruchlos	Wort: geruchlos<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 无味的；无臭的<br>English: odorless; scentless<br>Deutsch erklärt: Keinen Geruch ausströmend; ohne wahrnehmbaren Geruch.<br><br>例句:<br>1. Das Reinigungsmittel ist fast geruchlos.<br>   这种清洁剂几乎没有气味。	GermanLexicon patch_229_434 passiv recognition
谣言；传闻	Wort: Gerücht<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: das<br>中文: 谣言；传闻<br>English: rumour; rumor<br>Deutsch erklärt: Etwas, was weitergesagt wird, ohne dass sicher ist, ob es stimmt.<br>说明: Sehr wichtig für Alltag, Medien und allgemeine Texte.<br><br>例句:<br>1. Im Unternehmen kursiert das Gerücht, dass Stellen gestrichen werden.<br>   公司里流传着要裁撤岗位的传闻。<br>2. Das Gerücht stellte sich später als falsch heraus.<br>   后来证明这个传闻是假的。<br><br>搭配:<br>- Gerücht kursiert<br>- ein Gerücht verbreiten	GermanLexicon patch_229_434 aktiv productive
geruhsam	Wort: geruhsam<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 安闲的；悠闲舒适的<br>English: leisurely; restful<br>Deutsch erklärt: Ruhig und behaglich; ohne Hektik.<br><br>例句:<br>1. Wir verbrachten einen geruhsamen Abend am See.<br>   我们在湖边度过了一个悠闲安静的夜晚。	GermanLexicon patch_229_434 passiv recognition
Gerümpel	Wort: Gerümpel<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: das<br>中文: 破烂；杂物；废旧乱七八糟的东西<br>English: junk; clutter<br>Deutsch erklärt: Alte, unbrauchbare und wertlose Gegenstände.<br>说明: Meist abwertend oder umgangssprachlich.<br><br>例句:<br>1. Im Keller lag überall Gerümpel herum.<br>   地下室里到处都是破烂杂物。	GermanLexicon patch_229_434 passiv recognition
① 脚手架 ② 结构；框架	Wort: Gerüst<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: das<br>中文: ① 脚手架 ② 结构；框架<br>English: scaffolding; framework<br>Deutsch erklärt: Konstruktion aus Stangen, Rohren oder Brettern, besonders für Bau- und Reparaturarbeiten; auch übertragen als tragende Struktur.<br>说明: Auch übertragen sehr nützlich in wissenschaftlichen und abstrakten Texten.<br><br>例句:<br>1. Die Arbeiter stellten vor dem Haus ein Gerüst auf.<br>   工人在房子前搭起了脚手架。<br>2. Für seine Argumentation fehlt noch ein klares gedankliches Gerüst.<br>   他的论证还缺少一个清晰的思维框架。<br><br>搭配:<br>- ein Gerüst aufstellen<br>- vom Gerüst stürzen	GermanLexicon patch_229_434 aktiv productive
